English (en),Italian (it),Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
mobilize,mobilitare,0,0,0,0,0,0,0,0,0,0
mockery,beffa,0,1,0,0,1,0,0,0,0,0
mocking,beffardo,0,1,1,0,1,0,0,1,0,0
modal,modale,0,0,0,0,0,0,0,0,0,0
modality,modalità,0,0,0,0,0,0,0,0,0,0
mode,modalità,0,0,0,0,0,0,0,0,0,0
model,modello,1,0,0,0,0,0,0,0,0,0
modeler,modellatore,0,0,0,0,0,0,0,0,0,0
moderate,moderare,1,0,0,0,0,0,0,0,0,0
moderately,moderatamente,0,0,0,0,0,0,0,0,0,0
moderating,moderatore,0,0,0,0,0,0,0,0,0,0
moderation,moderazione,0,0,0,0,0,0,0,0,0,0
moderator,moderatore,1,0,0,0,0,0,0,0,0,1
modern,moderno,0,0,0,0,0,0,0,0,0,0
modernism,modernismo,0,0,0,0,0,0,0,0,0,0
modest,modesto,1,0,0,0,0,0,0,0,0,1
modesty,modestia,1,0,0,0,0,0,0,0,0,0
modicum,briciola,0,0,0,0,0,0,0,0,0,0
modifiable,modificabile,0,0,0,0,0,0,0,0,0,0
modification,modifica,0,0,0,0,0,0,0,0,0,0
modified,modificata,0,0,0,0,0,0,0,0,0,0
modify,modificare,0,0,0,0,0,0,0,0,1,0
modulate,modulare,0,0,0,0,0,0,0,0,0,0
modulation,modulazione,0,0,0,0,0,0,0,0,0,0
module,modulo,0,0,0,0,0,0,0,0,0,0
modulus,modulo,0,0,0,0,0,0,0,0,0,0
mogul,Mogul,0,0,0,0,0,0,0,0,0,0
moiety,porzione,0,0,0,0,0,0,0,0,0,0
moist,umido,0,0,0,0,0,0,0,0,0,0
moisture,umidità,0,0,0,0,0,0,0,0,0,0
molar,molare,0,0,0,0,0,0,0,0,0,0
molasses,melassa,0,0,0,0,0,0,0,0,0,0
mold,muffa,0,0,0,0,0,0,0,0,0,0
molded,modellato,0,0,0,0,0,0,0,0,0,0
molding,modanatura,0,0,0,0,0,0,0,0,0,0
moldy,ammuffito,0,0,0,0,0,0,0,0,0,0
molecular,molecolare,0,0,0,0,0,0,0,0,0,0
molecule,molecola,0,0,0,0,0,0,0,0,0,0
molestation,molestia,0,1,1,0,1,1,0,1,0,0
molten,fuso,0,0,0,0,0,0,0,0,0,0
moment,momento,0,0,0,0,0,0,0,0,0,0
momentary,momentaneo,0,0,0,0,0,0,0,0,0,0
momentous,importante,0,0,0,0,0,0,0,0,0,0
momentum,impulso,1,0,0,1,0,0,0,0,0,0
monad,monade,0,0,0,0,0,0,0,0,0,0
monarch,monarca,0,0,0,0,0,0,0,0,0,0
monarchy,monarchia,0,0,0,0,0,0,0,0,0,0
monastery,monastero,0,0,0,0,0,0,0,0,0,0
monastic,monastico,0,0,0,0,0,0,0,0,0,0
monetary,monetario,1,0,0,1,0,0,0,0,0,0
money,i soldi,1,0,1,1,0,0,1,0,1,1
monk,monaco,1,0,0,0,0,0,0,0,0,1
monkey,scimmia,0,0,0,0,0,0,0,0,0,0
monochrome,monocromo,0,1,0,0,1,0,0,0,0,0
monogamy,monogamia,0,0,0,0,0,0,0,0,0,1
monogram,monogramma,0,0,0,0,0,0,0,0,0,0
monograph,monografia,0,0,0,0,0,0,0,0,0,0
monolayer,monostrato,0,0,0,0,0,0,0,0,0,0
monologue,monologo,0,0,0,0,0,0,0,0,0,0
monopolist,monopolista,0,1,0,0,0,0,0,0,0,0
monopoly,monopolio,0,0,0,0,0,0,0,0,0,0
monotony,monotonia,0,0,0,0,0,0,0,0,0,0
monsoon,monsone,0,1,0,0,0,0,0,1,0,0
monster,mostro,0,1,0,0,0,1,0,0,0,0
monstrosity,mostruosità,0,1,1,0,1,1,0,0,1,0
monte,Monte,0,0,0,0,0,0,0,0,0,0
month,mese,0,0,0,0,0,0,0,0,0,0
monthly,mensile,0,0,0,0,0,0,0,0,0,0
monument,monumento,1,0,0,0,0,0,0,0,0,0
monumental,monumentale,0,0,0,0,0,0,0,0,0,0
moo,muggire,0,0,0,0,0,0,0,0,0,0
moods,stati d'animo,0,0,0,0,0,0,0,0,0,0
moody,lunatico,0,1,1,0,0,0,0,1,0,0
moon,Luna,0,0,0,0,0,0,0,0,0,0
moonlight,chiaro di luna,0,0,0,0,0,0,0,0,0,0
moored,ormeggiato,0,0,0,0,0,0,0,0,0,0
mooring,ormeggio,0,0,0,0,0,0,0,0,0,0
moorings,ormeggi,0,0,0,0,0,0,0,0,0,1
moorland,brughiera,0,0,0,0,0,0,0,0,0,0
moose,alce americano,0,0,0,0,0,0,0,0,0,0
moot,discutibile,0,1,0,0,0,0,0,0,0,0
mooted,mooted,0,0,0,0,0,0,0,0,0,0
mop,Mocio,0,0,0,0,0,0,0,0,0,0
moral,morale,1,0,1,0,0,0,0,0,0,1
morality,moralità,1,0,0,0,0,0,0,0,0,1
morals,morale,1,0,1,1,1,0,1,0,1,1
morass,palude,0,0,0,0,0,0,0,0,0,0
moratorium,moratoria,0,0,0,0,0,0,0,0,0,0
morbid,morboso,0,1,0,0,0,0,0,1,0,0
morbidity,morbosità,0,1,1,0,1,1,0,1,0,0
morgue,obitorio,0,1,0,0,1,1,0,1,0,0
moribund,moribondo,0,1,0,0,0,0,0,1,0,0
morn,mattino,0,0,0,1,0,0,0,0,0,0
morning,mattina,0,0,0,0,0,0,0,0,0,0
moron,deficiente,0,1,0,0,0,0,0,0,0,0
moronic,idiota,0,1,0,0,0,0,0,0,0,0
morphine,morfina,0,0,0,0,0,0,0,0,0,0
morphism,morfismo,0,0,0,0,0,0,0,0,0,0
morphology,morfologia,0,0,0,0,0,0,0,0,0,0
morrow,domani,0,0,0,1,0,0,0,0,0,0
morsel,boccone,0,1,0,0,0,0,0,0,0,0
mortal,mortale,0,1,0,0,0,0,0,0,0,0
mortality,mortalità,0,1,1,0,0,1,0,1,0,0
mortar,mortaio,1,0,0,0,0,0,0,0,0,0
mortgage,mutuo,0,0,0,0,0,1,0,0,0,0
mortgagee,creditore ipotecario,0,0,0,0,0,0,0,0,0,1
mortgagor,debitore ipotecario,0,0,0,0,0,1,0,0,0,0
mortification,mortificazione,0,1,0,1,1,1,0,1,0,0
mortuary,mortuario,0,1,0,0,0,1,0,1,0,0
mosaic,mosaico,0,0,0,0,0,0,0,0,0,0
mosque,moschea,0,0,1,0,0,0,0,0,0,0
mosquito,zanzara,0,1,1,0,1,0,0,0,0,0
moss,muschio,0,0,0,0,0,0,0,0,0,0
mossy,muschioso,0,0,0,0,0,0,0,0,0,0
mote,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
moth,falena,0,0,0,0,0,0,0,0,0,0
mother,madre,1,1,0,1,0,0,1,1,0,1
motherhood,maternità,1,0,0,0,0,0,1,0,0,1
motion,movimento,0,0,0,1,0,0,0,0,0,0
motionless,immobile,0,0,0,0,0,0,0,0,0,0
motive,motivo,1,0,0,0,0,0,0,0,0,0
motley,eterogeneo,0,0,0,0,0,0,0,0,0,0
motor,il motore,0,0,0,0,0,0,0,0,0,0
motorbike,motocicletta,0,0,0,0,0,0,0,0,0,0
motorcycle,motociclo,0,0,0,0,0,0,0,0,0,0
motte,motte,0,0,0,0,0,0,0,0,0,0
mottled,screziato,0,0,0,0,0,0,0,0,0,0
motto,motto,0,0,0,0,0,0,0,0,0,0
mould,muffa,0,0,0,0,0,0,0,0,0,0
mound,tumulo,0,0,0,0,0,0,0,0,0,0
mount,montare,0,0,0,0,0,0,0,0,0,0
mountain,montagna,0,0,0,1,0,0,0,0,0,0
mountaineer,alpinista,0,0,0,0,0,0,0,0,0,0
mountainous,montagnoso,0,0,0,0,0,0,0,0,0,0
mourn,piangere,0,1,0,0,0,0,0,1,0,0
mournful,luttuoso,0,1,1,0,0,1,0,1,0,0
mourning,lutto,0,1,0,0,0,0,0,1,0,0
mouse,topo,0,0,0,0,0,0,0,0,0,0
moustache,baffi,0,0,0,0,0,0,0,0,0,0
mouth,bocca,0,0,0,0,0,0,0,0,1,0
mouthful,boccone,0,0,0,0,1,0,0,0,0,0
mouthpiece,boccaglio,0,0,0,0,0,0,0,0,0,0
movable,mobile,1,0,0,0,0,0,0,0,0,0
move,mossa,0,0,0,0,0,0,0,0,0,0
movement,movimento,0,0,0,0,0,0,0,0,0,0
mover,motore,1,0,0,0,0,0,0,0,0,0
movie,film,0,0,0,0,0,0,0,0,0,0
moving,in movimento,0,0,0,0,0,0,0,0,0,0
mow,falciare,0,0,0,0,0,0,0,0,0,0
muck,letame,0,1,0,0,1,0,0,0,0,0
mucous,NO TRANSLATION,0,0,0,0,1,0,0,0,0,0
mucus,muco,0,0,0,0,1,0,0,0,0,0
mud,fango,0,1,0,0,0,0,0,0,0,0
muddle,confusione,0,1,0,0,0,0,0,0,0,0
muddled,disordinato,0,1,0,0,0,0,0,0,0,0
muddy,fangoso,0,1,0,0,1,0,0,0,0,0
muff,manicotto,0,1,1,0,1,0,0,0,0,0
muffled,smorzato,0,0,0,0,0,0,0,0,0,0
muffler,silenziatore,0,0,0,0,0,0,0,0,0,0
mug,boccale,1,1,1,0,0,1,0,1,0,0
mule,mulo,0,1,1,0,0,0,0,0,0,1
multilateral,multilaterale,0,0,0,0,0,0,0,0,0,0
multiple,multiplo,0,0,0,0,0,0,0,0,0,0
multiplex,molteplice,0,0,0,0,0,0,0,0,0,0
multiplication,moltiplicazione,0,0,0,0,0,0,0,0,0,0
multiplicity,moltiplicità,0,0,0,0,0,0,0,0,0,0
multiplied,moltiplicata,0,0,0,0,0,0,0,0,0,0
multiplier,moltiplicatore,0,0,0,0,0,0,0,0,0,0
multiply,moltiplicare,0,0,0,0,0,0,0,0,0,0
multitude,moltitudine,0,0,0,0,0,0,0,0,0,0
mum,mamma,0,1,0,0,0,1,0,0,0,0
mumble,borbottio,0,1,0,0,0,0,0,0,0,0
mummy,mummia,0,0,0,0,0,0,0,0,0,0
mumps,parotite,0,1,0,0,0,0,0,0,0,0
munch,sgranocchiare,0,0,0,0,0,0,0,0,0,0
mundane,mondano,0,0,0,0,0,0,0,0,0,0
municipal,comunale,0,0,0,0,0,0,0,0,0,0
municipality,comune,0,0,0,0,0,0,0,0,0,0
mural,murale,0,0,0,0,0,0,0,0,0,0
murder,omicidio,0,1,1,0,1,1,0,1,1,0
murderer,assassino,0,1,1,0,1,1,0,1,0,0
murderous,omicida,0,1,1,0,1,1,0,1,1,0
murky,oscuro,0,1,0,0,1,0,0,1,0,0
murmur,mormorio,0,0,0,0,0,0,0,0,0,0
muscle,muscolo,0,0,0,0,0,0,0,0,0,0
muscular,muscolare,1,0,0,0,0,0,0,0,0,0
muse,musa,0,0,0,0,0,0,0,0,0,0
muses,muse,0,0,0,0,0,0,0,0,0,0
museum,Museo,0,0,0,0,0,0,0,0,0,0
mush,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
mushroom,fungo,0,0,0,0,0,0,0,0,0,0
music,musica,1,0,0,0,0,0,1,1,0,0
musical,musicale,1,0,1,1,0,0,1,1,1,1
musician,musicista,0,0,0,0,0,0,0,0,0,0
musing,meditabondo,0,0,0,0,0,0,0,0,0,0
musk,muschio,0,0,0,0,0,0,0,0,0,0
musket,moschetto,0,0,0,0,0,1,0,0,0,0
muslin,mussola,0,0,0,0,0,0,0,0,0,0
muss,NO TRANSLATION,0,1,0,0,0,0,0,0,0,0
mustang,mustang,0,0,0,0,0,0,0,0,0,0
mustard,mostarda,0,0,0,0,0,0,0,0,0,0
muster,radunare,0,0,0,0,0,0,0,0,0,0
musty,ammuffito,0,1,0,0,1,0,0,0,0,0
mutable,mutevole,1,0,0,1,0,0,0,0,0,0
mutant,mutante,0,1,0,0,0,0,0,0,0,0
mutation,mutazione,0,0,0,0,0,0,0,0,0,0
mutilated,monco,0,1,0,0,1,0,0,0,0,0
mutilation,mutilazione,0,1,1,0,1,1,0,1,0,0
mutiny,ammutinamento,0,1,1,0,1,1,0,0,1,0
mutter,NO TRANSLATION,0,1,1,0,0,0,0,0,0,0
mutton,montone,0,0,0,0,0,0,0,0,0,0
mutual,reciproco,1,0,0,0,0,0,0,0,0,0
mutually,reciprocamente,0,0,0,0,0,0,0,0,0,0
muzzle,museruola,0,1,0,0,0,1,0,0,0,0
myopia,miopia,0,1,1,0,0,0,0,1,0,0
myopic,miope,0,0,0,0,0,0,0,0,0,0
myriad,miriade,0,0,0,0,0,0,0,0,0,0
mysterious,misterioso,0,0,0,1,0,1,0,0,1,0
mystery,mistero,0,0,0,1,0,0,0,0,1,0
mystic,mistico,0,0,0,0,0,0,0,0,1,0
mystical,mistico,0,0,0,0,0,0,0,0,0,0
mysticism,misticismo,0,0,0,0,0,0,0,0,0,0
myth,mito,0,0,0,0,0,0,0,0,0,0
mythic,mitico,0,0,0,0,0,0,0,0,0,0
mythical,mitico,0,0,0,0,0,0,0,0,0,0
mythological,mitologico,0,0,0,0,0,0,0,0,0,0
mythology,mitologia,0,0,0,0,0,0,0,0,0,0
nab,agguantare,0,1,0,0,0,0,0,0,1,0
nadir,nadir,0,1,0,0,0,0,0,0,0,0
nag,NO TRANSLATION,0,1,1,0,0,0,0,0,0,0
nail,chiodo,0,0,0,0,0,0,0,0,0,0
naive,ingenuo,0,1,0,0,0,0,0,0,0,0
naked,nudo,0,0,0,0,0,0,0,0,0,0
named,di nome,0,0,0,0,0,0,0,0,0,0
nameless,senza nome,0,1,0,0,1,0,0,0,0,0
namesake,omonimo,0,0,0,0,0,0,0,0,0,0
naming,denominazione,0,0,0,0,0,0,0,0,0,0
nanny,bambinaia,0,0,0,0,0,0,0,0,0,0
nanometer,nanometro,0,0,0,0,0,0,0,0,0,0
nap,pisolino,1,0,0,0,0,0,1,0,0,0
nape,nuca,0,0,0,0,0,0,0,0,0,0
napkin,tovagliolo,0,0,0,0,0,0,0,1,0,0
napping,napping,0,0,0,0,0,0,0,0,0,0
nappy,pannolino,0,1,0,0,1,0,0,0,0,0
narcotic,narcotico,0,1,0,0,0,0,0,0,0,0
narrate,narrare,0,0,0,0,0,0,0,0,0,0
narration,narrazione,0,0,0,0,0,0,0,0,0,0
narrative,narrazione,0,0,0,0,0,0,0,0,0,0
narrator,narratore,0,0,0,0,0,0,0,0,0,0
narrow,stretto,0,0,0,0,0,0,0,0,0,0
narrowing,strozzatura,0,0,0,0,0,0,0,0,0,0
nascent,nascente,0,0,0,1,0,0,0,0,0,0
nasty,cattiva,0,1,1,0,1,1,0,1,0,0
natal,natale,0,0,0,0,0,0,0,0,0,0
nation,nazione,0,0,0,0,0,0,0,0,0,1
national,nazionale,0,0,0,0,0,0,0,0,0,0
nationality,nazionalità,0,0,0,0,0,0,0,0,0,0
native,nativo,0,0,0,0,0,0,0,0,0,0
nativity,Natività,0,0,0,0,0,0,0,0,0,0
naturalist,naturalista,1,0,0,0,0,0,0,0,0,0
naturalization,naturalizzazione,0,0,0,0,0,0,0,0,0,0
naturalized,naturalizzata,0,0,0,0,0,0,0,0,0,0
naturally,naturalmente,0,0,0,0,0,0,0,0,0,0
nature,natura,0,0,0,0,0,0,0,0,0,0
naught,nulla,0,0,0,0,0,0,0,0,0,0
naughty,cattivo,0,1,0,0,0,0,0,0,0,0
nausea,nausea,0,1,0,0,1,0,0,0,0,0
nauseous,nauseante,0,1,0,0,1,0,0,1,0,0
nautical,nautico,0,0,0,0,0,0,0,0,0,0
naval,navale,0,0,0,0,0,0,0,0,0,0
nave,navata,0,0,0,0,0,0,0,0,0,0
navel,ombelico,0,0,0,0,0,0,0,0,0,0
navigable,navigabile,1,0,0,1,0,0,0,0,0,0
navigate,navigare,0,0,0,0,0,0,0,0,0,0
navigation,navigazione,0,0,0,0,0,0,0,0,0,0
navigator,navigatore,0,0,0,1,0,0,0,0,0,1
navy,Marina Militare,0,0,0,0,0,0,0,0,0,0
nay,NO TRANSLATION,0,1,0,0,0,0,0,0,0,0
neatly,ordinatamente,1,0,0,0,0,0,0,0,0,0
nebula,nebulosa,0,0,0,0,0,0,0,0,0,0
nebulae,nebulose,0,0,0,0,0,0,0,0,0,0
nebulous,nebuloso,0,0,0,0,0,0,0,0,0,0
necessarily,necessariamente,0,0,0,0,0,0,0,0,0,0
necessitate,rendere necessario,0,0,0,0,0,0,0,0,0,0
necessities,necessità,0,0,0,0,0,0,0,0,0,0
necessity,necessità,0,0,0,0,0,0,0,1,0,0
neck,collo,0,0,0,0,0,0,0,0,0,0
necklace,collana,0,0,0,0,0,0,0,0,0,0
necrosis,necrosi,0,0,0,0,0,0,0,0,0,0
nectar,nettare,1,0,0,0,0,0,0,0,0,0
needful,necessario,0,1,0,0,0,0,0,0,0,0
needle,ago,1,0,0,0,0,0,0,0,0,0
needless,inutile,0,0,0,0,0,0,0,0,0,0
needy,bisognoso,0,1,0,0,0,0,0,0,0,0
nefarious,malvagio,0,1,0,0,1,1,0,1,1,0
negation,negazione,0,1,1,0,0,0,0,0,0,0
negative,negativo,0,1,0,0,0,0,0,1,0,0
neglect,trascurare,0,1,0,0,0,0,0,0,0,0
neglected,trascurato,0,1,1,0,1,0,0,1,0,0
neglecting,trascurare,0,1,0,0,0,0,0,0,0,0
negligence,negligenza,0,1,0,0,0,0,0,0,0,0
negligent,negligente,0,1,0,0,0,0,0,0,0,0
negligently,NO TRANSLATION,0,1,0,0,0,0,0,0,0,0
negligible,trascurabile,0,0,0,0,0,0,0,0,0,0
negotiate,negoziare,1,0,0,0,0,0,0,0,0,1
negotiation,trattativa,0,0,0,0,0,0,0,0,0,0
negotiator,negoziatore,1,0,0,0,0,0,0,0,0,0
negro,negro,0,1,0,0,0,0,0,1,0,0
neigh,nitrire,0,0,0,0,0,0,0,0,0,0
neighbor,vicino,1,0,0,1,0,0,0,0,0,1
neighborhood,Quartiere,0,0,0,1,0,0,0,0,0,0
neighboring,vicino,0,0,0,0,0,0,0,0,0,0
neonatal,neonatale,0,0,0,0,0,0,0,0,0,0
neophyte,neofita,0,0,0,0,0,0,0,0,0,0
neoprene,neoprene,0,0,0,0,0,0,0,0,0,0
nephew,nipote,0,0,0,0,0,0,0,0,0,0
nepotism,nepotismo,0,1,1,0,1,0,0,1,0,0
nerve,nervo,1,0,0,0,0,0,0,0,0,0
nervous,nervoso,0,1,0,1,0,1,0,0,0,0
nervousness,nervosismo,0,0,0,0,0,1,0,0,0,0
ness,ness,0,0,0,0,0,0,0,0,0,0
nest,nido,0,0,0,0,0,0,0,0,0,1
nestle,annidarsi,1,0,0,0,0,0,0,0,0,1
nestling,adagiato,0,0,0,0,0,0,0,0,0,0
net,netto,0,0,0,0,0,0,0,0,0,0
nether,inferiore,0,1,1,0,0,1,0,1,0,0
netting,reticolato,0,0,0,0,0,0,0,0,0,0
nettle,ortica,0,1,1,0,1,0,0,0,0,0
network,Rete,0,0,0,1,0,0,0,0,0,0
neuralgia,nevralgia,0,1,0,0,0,1,0,1,0,0
neurology,neurologia,0,0,0,0,0,0,0,0,0,0
neurosis,nevrosi,0,1,0,0,0,1,0,1,0,0
neurotic,nevrotico,0,1,0,0,1,1,0,0,0,0
neuter,neutro,0,0,0,0,0,0,0,0,0,0
neutral,neutro,0,0,0,1,0,0,0,0,0,1
neutrality,neutralità,0,0,0,0,0,0,0,0,0,1
neutralize,neutralizzare,0,0,0,0,0,0,0,0,0,0
newborn,neonato,0,0,0,0,0,0,0,0,0,0
newcomer,nuovo venuto,0,0,0,0,0,1,0,0,1,0
newly,recentemente,0,0,0,0,0,0,0,0,0,0
newness,novità,0,0,0,0,0,0,0,0,0,0
news,notizia,0,0,0,0,0,0,0,0,0,0
newspaper,giornale,0,0,0,0,0,0,0,0,0,0
newsstand,edicola,0,0,0,0,0,0,0,0,0,0
nib,pennino,0,0,0,0,0,0,0,0,0,0
nibble,sgranocchiare,0,0,0,0,0,0,0,0,0,0
niche,nicchia,0,0,0,0,0,0,0,0,0,0
nichts,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
nick,tacca,0,0,0,0,0,0,0,0,0,0
nickel,nichel,0,0,0,0,0,0,0,0,0,0
nickname,soprannome,0,0,0,0,0,0,0,0,0,0
nicotine,nicotina,0,1,0,0,1,0,0,0,0,0
niece,nipote,0,0,0,0,0,0,0,0,0,0
nigger,negro,0,1,0,0,0,0,0,0,0,0
nigh,vicino,0,0,0,0,0,0,0,0,0,0
night,notte,0,0,0,0,0,0,0,0,0,0
nightfall,crepuscolo,0,0,0,0,0,0,0,0,0,0
nightingale,usignolo,0,0,0,0,0,0,0,0,0,0
nightmare,incubo,0,1,0,0,0,1,0,0,0,0
nihilism,nichilismo,0,1,0,0,0,0,0,0,0,0
nil,zero,0,0,0,0,0,0,0,0,0,0
nimble,agile,0,0,0,0,0,0,0,0,0,0
ninety,novanta,0,0,0,0,0,0,0,0,0,0
ninth,nono,0,0,0,0,0,0,0,0,0,0
nip,pizzicare,0,0,0,0,0,0,0,0,0,0
nipple,capezzolo,0,0,0,0,0,0,0,0,0,0
nix,nulla,0,0,0,0,0,0,0,0,0,0
nobility,nobiltà,1,0,0,1,0,0,0,0,0,1
noble,nobile,1,0,0,0,0,0,0,0,0,1
nobleman,nobile,1,0,0,0,0,0,0,0,0,1
nocturnal,notturno,0,0,0,0,0,0,0,0,0,0
nod,cenno,0,0,0,0,0,0,0,0,0,0
nodding,cenno del capo,0,0,0,0,0,0,0,0,0,0
node,nodo,0,0,0,0,0,0,0,0,0,0
nodular,nodulare,0,0,0,0,0,0,0,0,0,0
nodule,nodulo,0,0,0,0,0,0,0,0,0,0
noise,rumore,0,1,0,0,0,0,0,0,0,0
noisy,rumoroso,0,1,1,0,0,0,0,0,0,0
nomad,nomade,0,0,0,0,0,0,0,0,0,0
nomadic,nomade,0,0,0,0,0,0,0,0,0,0
nomenclature,nomenclatura,0,0,0,0,0,0,0,0,0,0
nominal,nominale,0,0,0,0,0,0,0,0,0,0
nominate,nominare,0,0,0,0,0,0,0,0,0,0
nomination,nomina,1,0,0,0,0,0,0,0,0,0
nominee,candidato,0,0,0,0,0,0,0,0,0,0
nonce,nonce,0,0,0,0,0,0,0,0,0,0
noncompliance,NO TRANSLATION,0,1,1,1,0,1,0,1,0,0
nondescript,non classificabile,0,0,0,0,0,0,0,0,0,0
nonexistent,inesistente,0,0,0,0,0,0,0,0,0,0
nonpayment,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
nonresident,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
nonsense,senza senso,0,1,0,0,0,0,0,0,0,0
nonsensical,privo di senso,0,1,0,0,0,0,0,1,0,0
noodle,spaghetto,0,0,0,0,0,0,0,0,0,0
nook,angolo,0,0,0,0,0,0,0,0,0,0
noon,mezzogiorno,0,0,0,0,0,0,0,0,0,0
noose,cappio,0,1,0,0,0,0,0,1,0,0
norm,norma,0,0,0,0,0,0,0,0,0,0
normal,normale,0,0,0,0,0,0,0,0,0,0
normalcy,normalità,0,0,0,0,0,0,0,0,0,0
normality,normalità,1,0,0,0,0,0,0,0,0,0
nose,naso,0,0,0,0,1,0,0,0,0,0
nostalgia,nostalgia,0,0,0,0,0,0,0,0,0,0
nostril,narice,0,0,0,0,0,0,0,0,0,0
notable,notevole,1,0,0,0,0,0,1,0,0,1
notables,notabili,1,0,0,0,0,0,0,0,0,0
notably,segnatamente,0,0,0,0,0,0,0,0,0,0
notary,notaio,0,0,0,0,0,0,0,0,0,1
notation,notazione,0,0,0,0,0,0,0,0,0,0
notch,tacca,0,0,0,0,0,0,0,0,0,0
notched,dentellato,0,0,0,0,0,0,0,0,0,0
note,Nota,0,0,0,0,0,0,0,0,0,0
notebook,taccuino,0,0,0,0,0,0,0,0,0,0
noted,NO TRANSLATION,1,0,0,0,0,0,0,0,0,0
noteworthy,degno di nota,0,0,0,0,0,0,0,0,0,0
nothingness,il nulla,0,1,0,0,0,0,0,1,0,0
notice,Avviso,0,0,0,0,0,0,0,0,0,0
noticeable,evidente,0,0,0,0,0,0,0,0,0,0
notification,notifica,0,0,0,1,0,0,0,0,0,0
notify,notificare,0,0,0,0,0,0,0,0,0,0
notion,nozione,1,0,0,0,0,0,0,0,0,0
notional,nozionale,0,0,0,0,0,0,0,0,0,0
notoriety,notorietà,1,1,1,0,1,1,0,0,0,0
notwithstanding,nonostante,0,0,0,0,0,0,0,0,0,0
nought,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
noun,sostantivo,0,0,0,0,0,0,0,0,0,0
nourish,nutrire,0,0,0,0,0,0,0,0,0,0
nourishment,nutrimento,1,0,0,0,0,0,0,0,0,0
nouveau,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
novelty,novità,0,0,0,0,0,0,0,0,0,0
novice,novizio,0,0,0,0,0,0,0,0,0,0
nowadays,al giorno d'oggi,0,0,0,0,0,0,0,0,0,0
noxious,nocivo,0,1,0,0,1,1,0,0,0,0
nozzle,ugello,0,0,0,0,0,0,0,0,0,0
nuance,sfumatura,0,0,0,0,0,0,0,0,0,0
nuances,sfumature,0,0,0,0,0,0,0,0,0,0
nucleus,nucleo,0,0,0,0,0,0,0,0,0,0
nude,nudo,0,0,0,0,0,0,0,0,0,0
nudge,gomitata,0,0,0,0,0,0,0,0,0,0
nudity,nudità,0,0,0,0,0,0,0,0,0,0
nugget,pepita,0,0,0,0,0,0,0,0,0,0
nuisance,fastidio,0,1,1,0,0,0,0,0,0,0
nul,NO TRANSLATION,0,1,0,0,0,0,0,0,0,0
null,nullo,0,0,0,0,0,0,0,0,0,0
nullify,annullare,0,1,0,0,0,0,0,0,1,0
numb,intorpidire,0,1,0,0,0,0,0,0,0,0
number,numero,0,0,0,0,0,0,0,0,0,0
numbering,numerazione,0,0,0,0,0,0,0,0,0,0
numbers,numeri,1,0,0,0,0,0,0,0,0,0
numbness,intorpidimento,0,1,0,0,0,0,0,1,0,0
numeral,numerale,0,0,0,0,0,0,0,0,0,0
numerator,numeratore,0,0,0,0,0,0,0,0,0,0
numerical,numerico,0,0,0,0,0,0,0,0,0,0
numerically,numericamente,0,0,0,0,0,0,0,0,0,0
numerous,numerose,0,0,0,0,0,0,0,0,0,0
nun,NO TRANSLATION,0,1,0,0,0,0,0,0,0,1
nurse,infermiera,1,0,0,0,0,0,0,0,0,1
nursery,asilo nido,1,0,0,0,0,0,1,0,0,1
nurture,nutrire,1,0,1,1,1,1,1,0,0,1
nutmeg,Noce moscata,0,0,0,0,0,0,0,0,0,0
nutrition,nutrizione,0,0,0,0,0,0,0,0,0,0
nutritious,nutriente,1,0,0,0,0,0,0,1,0,0
nutritive,nutritivo,0,0,0,0,0,0,0,0,0,0
nuts,noccioline,0,0,0,0,0,0,0,0,0,0
nymph,ninfa,0,0,0,0,0,0,0,0,0,0
oaf,allocco,0,1,0,0,0,0,0,0,0,0
oak,quercia,1,0,0,0,0,0,0,0,0,0
oar,remo,0,0,0,0,0,0,0,0,0,0
oasis,oasi,1,0,0,1,0,0,1,0,0,1
oath,giuramento,1,0,0,0,0,0,0,0,0,1
oatmeal,fiocchi d'avena,0,0,0,0,0,0,0,0,0,0
obedience,obbedienza,1,0,0,0,0,0,0,0,0,1
obedient,obbediente,0,0,0,0,0,0,0,0,0,0
obediently,obbediente,0,0,0,0,0,0,0,0,0,0
obelisk,obelisco,0,0,0,0,0,0,0,0,0,0
obese,obeso,0,1,0,0,1,0,0,0,0,0
obesity,obesità,0,1,0,0,1,0,0,1,0,0
obey,obbedire,0,0,0,0,0,1,0,0,0,1
obi,obi,0,1,0,0,1,1,0,0,0,0
obit,obit,0,1,0,0,0,0,0,1,1,0
obituary,necrologio,0,1,0,0,0,0,0,1,0,0
object,oggetto,0,0,0,0,0,0,0,0,0,0
objection,obiezione,0,1,1,0,0,0,0,0,0,0
objectionable,sgradevole,0,1,0,0,0,0,0,0,0,0
objective,obbiettivo,1,0,0,1,0,0,0,0,0,1
